ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3399403,HK454866,06/04/2004 12:00:00 PM,065XX N OCONTO AVE,843,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,OTHER,false,false,1611,16,41,9,6,1127047,1943033,2004,04/15/2016 08:55:02 AM,42.000013622,-87.807983364,"(42.000013622, -87.807983364)"
10512620,HZ253743,05/05/2016 01:00:00 PM,030XX N AVERS AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,2523,25,30,21,6,1150619,1920156,2016,05/12/2016 03:50:15 PM,41.936807987,-87.721867087,"(41.936807987, -87.721867087)"
9195685,HW339804,06/28/2013 08:20:00 PM,021XX W 69TH PL,560,ASSAULT,SIMPLE,STREET,false,false,735,7,17,67,08A,1163424,1858553,2013,02/04/2016 06:33:39 AM,41.767503043,-87.676538627,"(41.767503043, -87.676538627)"
6305643,HP395321,06/14/2008 06:35:00 PM,043XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2322,19,46,3,6,1168812,1929247,2008,02/04/2016 06:33:39 AM,41.96137851,-87.65474101,"(41.96137851, -87.65474101)"
7516174,HS318897,05/21/2010 01:30:00 PM,042XX S COTTAGE GROVE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,213,2,4,38,7,1182306,1877271,2010,02/04/2016 06:33:39 AM,41.818450351,-87.606748479,"(41.818450351, -87.606748479)"
8017716,HT249085,04/14/2011 04:30:00 AM,001XX N HERMITAGE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CHA APARTMENT,false,false,1333,12,27,28,14,1164710,1901229,2011,02/04/2016 06:33:39 AM,41.884583558,-87.670618229,"(41.884583558, -87.670618229)"
1692489,G488439,08/16/2001 07:00:00 PM,015XX E 74 ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,324,3,,,04A,1187687,1856186,2001,08/17/2015 03:03:40 PM,41.760464948,-87.587680248,"(41.760464948, -87.587680248)"
4659907,HM259377,03/29/2006 11:00:00 AM,013XX N ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,1433,14,1,24,26,1165480,1909088,2006,04/15/2016 08:55:02 AM,41.906132875,-87.667566751,"(41.906132875, -87.667566751)"
6459283,HP538606,08/27/2008 08:35:00 PM,028XX N SPAULDING AVE,460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,false,1412,14,35,21,08B,1153889,1918785,2008,02/04/2016 06:33:39 AM,41.932981227,-87.709885976,"(41.932981227, -87.709885976)"
4718049,HM316393,04/28/2006 02:30:00 PM,104XX S GREEN ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2233,22,34,73,5,1172491,1835685,2006,04/15/2016 08:55:02 AM,41.704555346,-87.643975551,"(41.704555346, -87.643975551)"
5628034,HN436898,06/29/2007 07:30:00 PM,016XX S HOMAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1021,10,24,29,08B,1153972,1891530,2007,04/15/2016 08:55:02 AM,41.858189244,-87.710308277,"(41.858189244, -87.710308277)"
1615252,G389300,07/04/2001 04:15:00 AM,015XX N WASHTENAW AV,1570,SEX OFFENSE,PUBLIC INDECENCY,STREET,true,false,1423,14,,,17,1158101,1909897,2001,08/17/2015 03:03:40 PM,41.908506794,-87.69465046,"(41.908506794, -87.69465046)"
9368566,HW511721,10/24/2013 01:00:00 PM,001XX E 57TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,231,2,20,40,7,1178240,1867260,2013,02/04/2016 06:33:39 AM,41.791072646,-87.621967764,"(41.791072646, -87.621967764)"
9052266,HW197732,03/17/2013 08:40:00 PM,0000X S MENARD AVE,890,THEFT,FROM BUILDING,RESIDENCE,false,false,1513,15,29,25,6,1137728,1899291,2013,02/04/2016 06:33:39 AM,41.879794475,-87.769747701,"(41.879794475, -87.769747701)"
1801457,G625291,10/17/2001 08:04:12 PM,078XX S SANGAMON ST,460,BATTERY,SIMPLE,RESIDENCE,true,false,621,6,,,08B,1171298,1852708,2001,08/17/2015 03:03:40 PM,41.751295,-87.647847724,"(41.751295, -87.647847724)"
8021003,HT252127,04/16/2011 12:50:00 AM,092XX S ANTHONY AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,true,false,423,4,7,48,26,1196535,1844312,2011,02/04/2016 06:33:39 AM,41.727666735,-87.555645989,"(41.727666735, -87.555645989)"
9229781,HW375918,07/23/2013 06:05:00 PM,030XX W CERMAK RD,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,false,false,1022,10,24,30,3,1156509,1889230,2013,02/04/2016 06:33:39 AM,41.851826896,-87.701058025,"(41.851826896, -87.701058025)"
4282646,HL597734,09/07/2005 11:00:00 AM,020XX N BINGHAM ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1431,14,1,22,5,1158989,1913418,2005,04/15/2016 08:55:02 AM,41.9181505,-87.691291554,"(41.9181505, -87.691291554)"
3706089,HK808171,12/14/2004 12:30:00 PM,009XX E 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,false,false,624,6,8,69,26,1184078,1852827,2004,04/15/2016 08:55:02 AM,41.751332596,-87.601011977,"(41.751332596, -87.601011977)"
4021825,HL349504,05/11/2005 01:15:00 PM,049XX W SUPERIOR ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1531,15,37,25,18,1143313,1904515,2005,04/15/2016 08:55:02 AM,41.894027284,-87.749109473,"(41.894027284, -87.749109473)"
3478383,HK550572,08/10/2004 09:30:00 PM,031XX W AINSLIE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1713,17,33,14,14,1154575,1932385,2004,04/15/2016 08:55:02 AM,41.970286827,-87.706999723,"(41.970286827, -87.706999723)"
6539229,HP584838,09/21/2008 04:15:00 PM,016XX E 83RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,412,4,8,45,08B,1188796,1850279,2008,02/04/2016 06:33:39 AM,41.744229147,-87.583804391,"(41.744229147, -87.583804391)"
7804933,HS612855,11/11/2010 12:00:00 PM,051XX N NEW ENGLAND AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,true,true,1613,16,41,10,26,1129602,1933737,2010,02/04/2016 06:33:39 AM,41.974461116,-87.798797355,"(41.974461116, -87.798797355)"
8154452,HT389183,07/10/2011 01:01:00 AM,075XX S ESSEX AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,421,4,7,43,08B,1194173,1855463,2011,02/04/2016 06:33:39 AM,41.758324246,-87.563932991,"(41.758324246, -87.563932991)"
3929426,HL301697,04/17/2005 09:42:37 PM,008XX E 82ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,631,6,8,44,14,1183428,1850811,2005,04/15/2016 08:55:02 AM,41.745815636,-87.603456551,"(41.745815636, -87.603456551)"
2694819,HJ286330,04/07/2003 08:43:00 PM,063XX N MC CORMICK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1711,17,50,13,18,1153062,1941811,2003,04/15/2016 08:55:02 AM,41.996182506,-87.712311833,"(41.996182506, -87.712311833)"
1615252,G389300,07/04/2001 04:15:00 AM,015XX N WASHTENAW AV,1570,SEX OFFENSE,PUBLIC INDECENCY,STREET,true,false,1423,14,,,17,1158101,1909897,2001,08/17/2015 03:03:40 PM,41.908506794,-87.69465046,"(41.908506794, -87.69465046)"
8234086,HT466827,08/26/2011 01:00:00 PM,072XX S UNION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,732,7,17,68,14,1173001,1856903,2011,02/04/2016 06:33:39 AM,41.7627692,-87.641483451,"(41.7627692, -87.641483451)"
1334883,G008491,01/04/2001 09:45:00 PM,014XX S LOOMIS ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,1231,12,,,18,1167222,1893495,2001,08/17/2015 03:03:40 PM,41.863307242,-87.66161611,"(41.863307242, -87.66161611)"
8680397,HV355294,06/21/2012 01:45:00 PM,027XX W ROSEMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,2413,24,50,2,14,1156712,1941691,2012,02/04/2016 06:33:39 AM,41.995779798,-87.698888359,"(41.995779798, -87.698888359)"
2488643,HH826285,12/07/2002 01:00:00 AM,074XX S KIMBARK AVE,890,THEFT,FROM BUILDING,RESIDENCE,false,true,324,3,5,43,6,1186167,1855982,2002,04/15/2016 08:55:02 AM,41.759941172,-87.593257453,"(41.759941172, -87.593257453)"
2031109,HH242821,03/14/2002 09:10:00 PM,076XX N SHERIDAN RD,460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,true,false,2422,24,,,08B,1165468,1950779,2002,04/15/2016 08:55:02 AM,42.0205349,-87.666418834,"(42.0205349, -87.666418834)"
1841521,G315110,05/31/2001 06:15:09 PM,055XX S ELIZABETH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,false,false,713,7,,,26,1168980,1867799,2001,08/17/2015 03:03:40 PM,41.792756963,-87.655906467,"(41.792756963, -87.655906467)"
7824724,HS635899,11/28/2010 12:00:00 AM,071XX W GRAND AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,2512,25,36,18,6,1128038,1915268,2010,02/04/2016 06:33:39 AM,41.923806678,-87.804967456,"(41.923806678, -87.804967456)"
1350971,G052801,01/26/2001 03:57:42 AM,018XX S KOMENSKY AV,460,BATTERY,SIMPLE,RESIDENCE,true,true,1012,10,,,08B,1149633,1890856,2001,08/17/2015 03:03:40 PM,41.856425,-87.726252741,"(41.856425, -87.726252741)"
7275097,HR690121,12/14/2009 08:30:00 AM,031XX W LELAND AVE,460,BATTERY,SIMPLE,RESIDENCE,false,false,1713,17,33,14,08B,1154757,1931060,2009,02/04/2016 06:33:39 AM,41.966647296,-87.706366149,"(41.966647296, -87.706366149)"
1620665,G398121,07/07/2001 03:00:00 AM,023XX E 96 ST,440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,RESIDENCE,false,true,431,4,,,08B,1193404,1841936,2001,08/17/2015 03:03:40 PM,41.721223818,-87.567192597,"(41.721223818, -87.567192597)"
2596457,HJ180237,02/12/2003 07:15:00 PM,060XX S STATE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,311,3,20,40,26,1177308,1865069,2003,04/15/2016 08:55:02 AM,41.785081434,-87.625451322,"(41.785081434, -87.625451322)"
3929426,HL301697,04/17/2005 09:42:37 PM,008XX E 82ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,631,6,8,44,14,1183428,1850811,2005,04/15/2016 08:55:02 AM,41.745815636,-87.603456551,"(41.745815636, -87.603456551)"
5692141,HN500084,07/31/2007 11:11:29 AM,051XX S RACINE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,933,9,16,61,6,1169192,1870755,2007,04/15/2016 08:55:02 AM,41.800863975,-87.655043562,"(41.800863975, -87.655043562)"
7593167,HS397727,07/06/2010 10:55:00 PM,058XX S PRINCETON AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,711,7,20,68,3,1175284,1866277,2010,02/04/2016 06:33:39 AM,41.788441799,-87.632836061,"(41.788441799, -87.632836061)"
6291998,HP381758,06/07/2008 09:41:01 PM,011XX N CENTRAL AVE,460,BATTERY,SIMPLE,SIDEWALK,false,false,1524,15,37,25,08B,1138804,1907004,2008,02/04/2016 06:33:39 AM,41.900940461,-87.76560933,"(41.900940461, -87.76560933)"
8314469,HT548839,10/18/2011 08:25:00 PM,068XX N CALDWELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,1621,16,41,12,14,1133889,1944924,2011,02/04/2016 06:33:39 AM,42.005084724,-87.782768019,"(42.005084724, -87.782768019)"
3252778,HK250392,03/19/2004 08:58:00 PM,039XX W VAN BUREN ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1132,11,24,26,18,1150198,1897734,2004,04/15/2016 08:55:02 AM,41.875288057,-87.723999683,"(41.875288057, -87.723999683)"
8923285,HV595753,12/09/2012 03:00:00 PM,006XX E 75TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,323,3,6,69,3,1181757,1855422,2012,02/04/2016 06:33:39 AM,41.758507448,-87.60943721,"(41.758507448, -87.60943721)"
9416743,HW560227,12/05/2013 07:30:00 PM,050XX W CHICAGO AVE,820,THEFT,$500 AND UNDER,SIDEWALK,false,true,1531,15,28,25,6,1142793,1904852,2013,02/04/2016 06:33:39 AM,41.894961752,-87.751010889,"(41.894961752, -87.751010889)"
1329615,G025355,01/11/2001 07:15:00 PM,100XX W OHARE ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1651,16,,,6,1100635,1934208,2001,08/17/2015 03:03:40 PM,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
10709520,HZ466714,10/08/2016 01:00:00 AM,030XX W PETERSON AVE,820,THEFT,$500 AND UNDER,STREET,false,false,2011,20,40,2,6,1155185,1939724,2016,10/15/2016 03:46:46 PM,41.990413167,-87.704558614,"(41.990413167, -87.704558614)"
1616696,G392870,07/05/2001 09:12:00 PM,039XX N ST LOUIS AV,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,false,false,1732,17,,,3,1152310,1926149,2001,08/17/2015 03:03:40 PM,41.953219963,-87.715493639,"(41.953219963, -87.715493639)"
5330420,HN188719,02/21/2007 03:00:00 PM,036XX W DOUGLAS BLVD,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1011,10,24,29,3,1152512,1893219,2007,04/15/2016 08:55:02 AM,41.862853002,-87.71562282,"(41.862853002, -87.71562282)"
3150181,HK146090,01/25/2004 11:55:00 PM,007XX W ALDINE AVE,330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,2332,19,44,6,3,1170645,1922131,2004,04/15/2016 08:55:02 AM,41.941811927,-87.648211093,"(41.941811927, -87.648211093)"
3524166,HK603274,09/04/2004 11:00:00 PM,062XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,311,3,20,40,14,1178263,1863570,2004,04/15/2016 08:55:02 AM,41.780946398,-87.621995369,"(41.780946398, -87.621995369)"
4411202,HL685973,10/20/2005 11:46:36 PM,081XX S ESSEX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,422,4,7,46,14,1194260,1851582,2005,04/15/2016 08:55:02 AM,41.747672341,-87.563741379,"(41.747672341, -87.563741379)"
10252072,HY439818,09/27/2015 01:30:00 AM,035XX N FREMONT ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,1924,19,44,6,14,1169637,1923743,2015,10/09/2015 03:58:54 PM,41.946257368,-87.651868788,"(41.946257368, -87.651868788)"
5731348,HN540298,08/20/2007 03:47:46 PM,092XX S COMMERCIAL AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,423,4,10,46,3,1197746,1844398,2007,04/15/2016 08:55:02 AM,41.727872617,-87.551207132,"(41.727872617, -87.551207132)"
1639167,G422706,07/19/2001 04:31:08 AM,119XX S EMERALD AV,460,BATTERY,SIMPLE,STREET,false,false,524,5,,,08B,1173511,1825670,2001,08/17/2015 03:03:40 PM,41.677050162,-87.64053542,"(41.677050162, -87.64053542)"
9937102,HY125620,01/23/2015 11:35:00 AM,048XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,1533,15,28,25,18,1144097,1899222,2015,08/17/2015 03:03:40 PM,41.879487981,-87.746363028,"(41.879487981, -87.746363028)"
9672259,HX321758,06/27/2014 09:55:00 PM,006XX W 119TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,524,5,34,53,08B,1174253,1825971,2014,02/04/2016 06:33:39 AM,41.677859751,-87.637810596,"(41.677859751, -87.637810596)"
9195685,HW339804,06/28/2013 08:20:00 PM,021XX W 69TH PL,560,ASSAULT,SIMPLE,STREET,false,false,735,7,17,67,08A,1163424,1858553,2013,02/04/2016 06:33:39 AM,41.767503043,-87.676538627,"(41.767503043, -87.676538627)"
9937102,HY125620,01/23/2015 11:35:00 AM,048XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,1533,15,28,25,18,1144097,1899222,2015,08/17/2015 03:03:40 PM,41.879487981,-87.746363028,"(41.879487981, -87.746363028)"
3896305,HL187449,02/17/2005 09:15:00 PM,009XX W 54TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,934,9,20,61,18,1171055,1868997,2005,04/15/2016 08:55:02 AM,41.795999287,-87.64826271,"(41.795999287, -87.64826271)"
8809889,HV483210,09/18/2012 12:00:00 PM,051XX S MC VICKER AVE,810,THEFT,OVER $500,STREET,true,false,811,8,23,56,6,1136905,1869883,2012,02/04/2016 06:33:39 AM,41.799109188,-87.773473553,"(41.799109188, -87.773473553)"
2101197,HH333858,04/26/2002 03:10:00 PM,097XX S MERRILL AVE,820,THEFT,$500 AND UNDER,RESIDENCE,false,false,431,4,7,51,6,1192382,1840703,2002,04/15/2016 08:55:02 AM,41.717865241,-87.570975902,"(41.717865241, -87.570975902)"
10512620,HZ253743,05/05/2016 01:00:00 PM,030XX N AVERS AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,2523,25,30,21,6,1150619,1920156,2016,05/12/2016 03:50:15 PM,41.936807987,-87.721867087,"(41.936807987, -87.721867087)"
3252778,HK250392,03/19/2004 08:58:00 PM,039XX W VAN BUREN ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1132,11,24,26,18,1150198,1897734,2004,04/15/2016 08:55:02 AM,41.875288057,-87.723999683,"(41.875288057, -87.723999683)"
3142077,HK128579,01/16/2004 09:30:00 AM,051XX S WENTWORTH AVE,560,ASSAULT,SIMPLE,STREET,false,false,232,2,3,37,08A,1175826,1871120,2004,04/15/2016 08:55:02 AM,41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
2830620,HJ491464,07/11/2003 05:00:00 PM,058XX S UNIVERSITY AVE,620,BURGLARY,UNLAWFUL ENTRY,"SCHOOL, PRIVATE, BUILDING",false,false,2133,2,5,41,5,1184780,1866453,2003,04/15/2016 08:55:02 AM,41.788707172,-87.598012622,"(41.788707172, -87.598012622)"
2609957,HJ209594,02/27/2003 07:15:00 PM,013XX W WINONA ST,810,THEFT,OVER $500,STREET,false,false,2033,20,46,3,6,1166435,1934329,2003,04/15/2016 08:55:02 AM,41.975375021,-87.663334002,"(41.975375021, -87.663334002)"
2966266,HJ660220,09/24/2003 11:00:00 AM,085XX W RASCHER AVE,890,THEFT,FROM BUILDING,RESIDENCE,false,false,1614,16,41,76,6,1118394,1935084,2003,04/15/2016 08:55:02 AM,41.978341951,-87.839985018,"(41.978341951, -87.839985018)"
8737820,HT197940,03/11/2011 09:33:00 AM,009XX W 54TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,false,false,934,9,20,61,26,1171035,1868997,2011,02/04/2016 06:33:39 AM,41.795999725,-87.648336051,"(41.795999725, -87.648336051)"
2148036,HH383333,05/20/2002 12:28:42 AM,064XX S NORMAL BLVD,460,BATTERY,SIMPLE,RESIDENCE,false,true,722,7,20,68,08B,1174060,1862028,2002,04/15/2016 08:55:02 AM,41.776809356,-87.637450077,"(41.776809356, -87.637450077)"
10093544,HY282296,05/27/2015 04:00:00 PM,072XX S EVANS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,323,3,6,69,26,1182474,1857268,2015,08/17/2015 03:03:40 PM,41.763556474,-87.606752345,"(41.763556474, -87.606752345)"
7529790,HS331615,05/28/2010 07:00:00 PM,014XX N MAPLEWOOD AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1423,14,26,24,5,1159146,1909421,2010,02/04/2016 06:33:39 AM,41.907179196,-87.690824735,"(41.907179196, -87.690824735)"
6945574,HR349164,05/30/2009 12:41:25 PM,056XX W CHICAGO AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1511,15,29,25,24,1138768,1904783,2009,02/04/2016 06:33:39 AM,41.894846419,-87.765795529,"(41.894846419, -87.765795529)"
2031109,HH242821,03/14/2002 09:10:00 PM,076XX N SHERIDAN RD,460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,true,false,2422,24,,,08B,1165468,1950779,2002,04/15/2016 08:55:02 AM,42.0205349,-87.666418834,"(42.0205349, -87.666418834)"
4381495,HL677411,10/16/2005 08:30:00 PM,078XX S KINGSTON AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,false,false,421,4,7,43,3,1194550,1853456,2005,04/15/2016 08:55:02 AM,41.752807623,-87.562617242,"(41.752807623, -87.562617242)"
5334458,HN187722,02/21/2007 08:20:00 AM,062XX S STONY ISLAND AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, BUILDING",false,false,314,3,5,42,26,1187940,1864073,2007,04/15/2016 08:55:02 AM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
8017716,HT249085,04/14/2011 04:30:00 AM,001XX N HERMITAGE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CHA APARTMENT,false,false,1333,12,27,28,14,1164710,1901229,2011,02/04/2016 06:33:39 AM,41.884583558,-87.670618229,"(41.884583558, -87.670618229)"
1841521,G315110,05/31/2001 06:15:09 PM,055XX S ELIZABETH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,false,false,713,7,,,26,1168980,1867799,2001,08/17/2015 03:03:40 PM,41.792756963,-87.655906467,"(41.792756963, -87.655906467)"
5012370,HM620436,09/24/2006 03:20:00 PM,011XX W WILSON AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2311,19,46,3,3,1167612,1930696,2006,04/15/2016 08:55:02 AM,41.96538061,-87.659110921,"(41.96538061, -87.659110921)"
5013530,HM621350,09/22/2006 06:30:00 PM,035XX S EMERALD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,true,true,925,9,11,60,26,1171881,1881385,2006,04/15/2016 08:55:02 AM,41.82997509,-87.644869788,"(41.82997509, -87.644869788)"
3562065,HK649961,09/26/2004 09:30:00 PM,048XX N ASHLAND AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,true,false,2032,20,47,3,26,1164780,1932430,2004,04/15/2016 08:55:02 AM,41.970199453,-87.66947411,"(41.970199453, -87.66947411)"
7344735,HS146943,02/01/2010 05:10:00 PM,018XX W 63RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,726,7,15,67,08B,1165280,1862894,2010,02/04/2016 06:33:39 AM,41.779376229,-87.669612762,"(41.779376229, -87.669612762)"
4718049,HM316393,04/28/2006 02:30:00 PM,104XX S GREEN ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2233,22,34,73,5,1172491,1835685,2006,04/15/2016 08:55:02 AM,41.704555346,-87.643975551,"(41.704555346, -87.643975551)"
7536886,HS340284,06/02/2010 07:00:00 PM,009XX S INDEPENDENCE BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,true,1133,11,24,29,14,1151401,1895681,2010,02/04/2016 06:33:39 AM,41.869630875,-87.719636603,"(41.869630875, -87.719636603)"
2609957,HJ209594,02/27/2003 07:15:00 PM,013XX W WINONA ST,810,THEFT,OVER $500,STREET,false,false,2033,20,46,3,6,1166435,1934329,2003,04/15/2016 08:55:02 AM,41.975375021,-87.663334002,"(41.975375021, -87.663334002)"
5076417,HM682466,10/26/2006 02:59:10 AM,007XX N TROY ST,820,THEFT,$500 AND UNDER,ALLEY,true,false,1313,12,27,23,6,1155244,1904687,2006,04/15/2016 08:55:02 AM,41.894267979,-87.705285829,"(41.894267979, -87.705285829)"
3016061,HJ712938,10/23/2003 01:40:00 PM,039XX W FERDINAND ST,820,THEFT,$500 AND UNDER,STREET,false,true,1122,11,27,23,6,1149822,1903044,2003,04/15/2016 08:55:02 AM,41.889866597,-87.725242073,"(41.889866597, -87.725242073)"
4280628,HL585533,09/01/2005 04:30:00 PM,036XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1123,11,28,27,11,1152291,1901263,2005,04/15/2016 08:55:02 AM,41.884930978,-87.716221792,"(41.884930978, -87.716221792)"
8250197,HT484257,09/06/2011 02:30:00 PM,062XX S KOLMAR AVE,810,THEFT,OVER $500,STREET,false,false,813,8,13,65,6,1147109,1862940,2011,02/04/2016 06:33:39 AM,41.779868016,-87.736229278,"(41.779868016, -87.736229278)"
9808682,HX456622,10/05/2014 10:25:00 PM,010XX W 81ST ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,true,612,6,21,71,7,1170841,1851109,2014,02/04/2016 06:33:39 AM,41.746917111,-87.649568968,"(41.746917111, -87.649568968)"
1774871,G592232,10/03/2001 12:30:00 AM,071XX S STATE ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,VEHICLE NON-COMMERCIAL,false,false,323,3,,,04B,1177562,1857637,2001,08/17/2015 03:03:40 PM,41.764681496,-87.624744571,"(41.764681496, -87.624744571)"
6422633,HP501046,08/08/2008 08:40:00 AM,023XX W MADISON ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1332,12,2,28,3,1160746,1899959,2008,02/04/2016 06:33:39 AM,41.881181645,-87.685209798,"(41.881181645, -87.685209798)"
5130828,HM728179,11/18/2006 06:45:00 PM,091XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,634,6,21,49,3,1177895,1844486,2006,04/15/2016 08:55:02 AM,41.728586054,-87.623921444,"(41.728586054, -87.623921444)"
2506986,HH846805,12/18/2002 06:50:00 PM,081XX S EVANS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,false,true,631,6,6,44,26,1182639,1851291,2002,04/15/2016 08:55:02 AM,41.747151137,-87.606332713,"(41.747151137, -87.606332713)"
8029018,HT259992,04/17/2011 12:30:00 PM,130XX S EBERHART AVE,820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,533,5,9,54,6,1181732,1819050,2011,02/04/2016 06:33:39 AM,41.658698567,-87.610647556,"(41.658698567, -87.610647556)"
3030194,HJ737790,11/04/2003 08:45:00 AM,074XX S DORCHESTER AVE,560,ASSAULT,SIMPLE,STREET,false,false,324,3,5,43,08A,1186827,1856042,2003,04/15/2016 08:55:02 AM,41.760090211,-87.590836687,"(41.760090211, -87.590836687)"
9745665,HX395477,08/20/2014 02:55:00 PM,009XX E 62ND ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,313,3,20,42,24,1183472,1864098,2014,02/04/2016 06:33:39 AM,41.782275444,-87.60288189,"(41.782275444, -87.60288189)"
